uf,name,code,dbpedia,dbpedia_pt,wikidata
SP,Cubatão,3513504,http://dbpedia.org/resource/Cubatão,http://pt.dbpedia.org/resource/Cubatão,http://www.wikidata.org/entity/Q817954
SP,Cunha,3513603,"http://dbpedia.org/resource/Cunha,_São_Paulo",http://pt.dbpedia.org/resource/Cunha_(São_Paulo),http://www.wikidata.org/entity/Q1003456
SP,Cássia dos Coqueiros,3510906,http://dbpedia.org/resource/Cássia_dos_Coqueiros,http://pt.dbpedia.org/resource/Cássia_dos_Coqueiros,http://www.wikidata.org/entity/Q1760292
SP,Cândido Mota,3510005,http://dbpedia.org/resource/Cândido_Mota,http://pt.dbpedia.org/resource/Cândido_Mota,http://www.wikidata.org/entity/Q1761075
SP,Cândido Rodrigues,3510104,http://dbpedia.org/resource/Cândido_Rodrigues,http://pt.dbpedia.org/resource/Cândido_Rodrigues,http://www.wikidata.org/entity/Q737416
SP,Descalvado,3513702,http://dbpedia.org/resource/Descalvado,http://pt.dbpedia.org/resource/Descalvado,http://www.wikidata.org/entity/Q1761089
SP,Diadema,3513801,,,
SP,Dirce Reis,3513850,http://dbpedia.org/resource/Dirce_Reis,http://pt.dbpedia.org/resource/Dirce_Reis,http://www.wikidata.org/entity/Q533932
SP,Divinolândia,3513900,http://dbpedia.org/resource/Divinolândia,http://pt.dbpedia.org/resource/Divinolândia,http://www.wikidata.org/entity/Q588987
SP,Dobrada,3514007,http://dbpedia.org/resource/Dobrada,http://pt.dbpedia.org/resource/Dobrada,http://www.wikidata.org/entity/Q1750204
SP,Dois Córregos,3514106,http://dbpedia.org/resource/Dois_Córregos,http://pt.dbpedia.org/resource/Dois_Córregos,http://www.wikidata.org/entity/Q685613
SP,Dolcinópolis,3514205,http://dbpedia.org/resource/Dolcinópolis,http://pt.dbpedia.org/resource/Dolcinópolis,http://www.wikidata.org/entity/Q1750096
SP,Dourado,3514304,"http://dbpedia.org/resource/Dourado,_São_Paulo",http://pt.dbpedia.org/resource/Dourado_(São_Paulo),http://www.wikidata.org/entity/Q1761435
SP,Dracena,3514403,http://dbpedia.org/resource/Dracena,http://pt.dbpedia.org/resource/Dracena,http://www.wikidata.org/entity/Q1762529
SP,Duartina,3514502,http://dbpedia.org/resource/Duartina,http://pt.dbpedia.org/resource/Duartina,http://www.wikidata.org/entity/Q303413
SP,Dumont,3514601,"http://dbpedia.org/resource/Dumont,_São_Paulo",http://pt.dbpedia.org/resource/Dumont,http://www.wikidata.org/entity/Q270048
SP,Echaporã,3514700,http://dbpedia.org/resource/Echaporã,http://pt.dbpedia.org/resource/Echaporã,http://www.wikidata.org/entity/Q1759751
SP,Eldorado,3514809,"http://dbpedia.org/resource/Eldorado,_São_Paulo",http://pt.dbpedia.org/resource/Eldorado_(São_Paulo),http://www.wikidata.org/entity/Q921644
SP,Elias Fausto,3514908,http://dbpedia.org/resource/Elias_Fausto,http://pt.dbpedia.org/resource/Elias_Fausto,http://www.wikidata.org/entity/Q1750262
SP,Elisiário,3514924,http://dbpedia.org/resource/Elisiário,http://pt.dbpedia.org/resource/Elisiário,http://www.wikidata.org/entity/Q928262
SP,Embaúba,3514957,http://dbpedia.org/resource/Embaúba,http://pt.dbpedia.org/resource/Embaúba_(São_Paulo),http://www.wikidata.org/entity/Q657923
SP,Embu das Artes,3515004,,,
SP,Embu-Guaçu,3515103,,,
SP,Emilianópolis,3515129,http://dbpedia.org/resource/Emilianópolis,http://pt.dbpedia.org/resource/Emilianópolis,http://www.wikidata.org/entity/Q928234
SP,Engenheiro Coelho,3515152,http://dbpedia.org/resource/Engenheiro_Coelho,http://pt.dbpedia.org/resource/Engenheiro_Coelho,http://www.wikidata.org/entity/Q952726
SP,Espírito Santo do Pinhal,3515186,http://dbpedia.org/resource/Espírito_Santo_do_Pinhal,http://pt.dbpedia.org/resource/Espírito_Santo_do_Pinhal,http://www.wikidata.org/entity/Q1649813
SP,Espírito Santo do Turvo,3515194,http://dbpedia.org/resource/Espírito_Santo_do_Turvo,http://pt.dbpedia.org/resource/Espírito_Santo_do_Turvo,http://www.wikidata.org/entity/Q1760344
SP,Estiva Gerbi,3557303,http://dbpedia.org/resource/Estiva_Gerbi,http://pt.dbpedia.org/resource/Estiva_Gerbi,http://www.wikidata.org/entity/Q738934
SP,Estrela d'Oeste,3515202,http://dbpedia.org/resource/Estrela_d'Oeste,http://pt.dbpedia.org/resource/Estrela_d'Oeste,http://www.wikidata.org/entity/Q1648136
SP,Estrela do Norte,3515301,"http://dbpedia.org/resource/Estrela_do_Norte,_São_Paulo",http://pt.dbpedia.org/resource/Estrela_do_Norte_(São_Paulo),http://www.wikidata.org/entity/Q1795726
SP,Euclides da Cunha Paulista,3515350,http://dbpedia.org/resource/Euclides_da_Cunha_Paulista,http://pt.dbpedia.org/resource/Euclides_da_Cunha_Paulista,http://www.wikidata.org/entity/Q1760977
SP,Fartura,3515400,http://dbpedia.org/resource/Fartura,http://pt.dbpedia.org/resource/Fartura,http://www.wikidata.org/entity/Q536230
SP,Fernando Prestes,3515608,http://dbpedia.org/resource/Fernando_Prestes,http://pt.dbpedia.org/resource/Fernando_Prestes,http://www.wikidata.org/entity/Q595318
SP,Fernandópolis,3515509,http://dbpedia.org/resource/Fernandópolis,http://pt.dbpedia.org/resource/Fernandópolis,http://www.wikidata.org/entity/Q1648179
SP,Fernão,3515657,http://dbpedia.org/resource/Fernão,http://pt.dbpedia.org/resource/Fernão_(São_Paulo),http://www.wikidata.org/entity/Q301590
SP,Ferraz de Vasconcelos,3515707,,,
SP,Flora Rica,3515806,http://dbpedia.org/resource/Flora_Rica,http://pt.dbpedia.org/resource/Flora_Rica,http://www.wikidata.org/entity/Q1761725
SP,Floreal,3515905,http://dbpedia.org/resource/Floreal,http://pt.dbpedia.org/resource/Floreal,http://www.wikidata.org/entity/Q1760305
SP,Florínea,3516101,http://dbpedia.org/resource/Florínea,http://pt.dbpedia.org/resource/Florínea,http://www.wikidata.org/entity/Q1761119
SP,Flórida Paulista,3516002,http://dbpedia.org/resource/Flórida_Paulista,http://pt.dbpedia.org/resource/Flórida_Paulista,http://www.wikidata.org/entity/Q1761450
SP,Franca,3516200,http://dbpedia.org/resource/Franca,http://pt.dbpedia.org/resource/Franca,http://www.wikidata.org/entity/Q504587
SP,Francisco Morato,3516309,,,
SP,Franco da Rocha,3516408,,,
SP,Gabriel Monteiro,3516507,http://dbpedia.org/resource/Gabriel_Monteiro,http://pt.dbpedia.org/resource/Gabriel_Monteiro,http://www.wikidata.org/entity/Q765636
SP,Garça,3516705,http://dbpedia.org/resource/Garça,http://pt.dbpedia.org/resource/Garça_(São_Paulo),http://www.wikidata.org/entity/Q940614
SP,Gastão Vidigal,3516804,http://dbpedia.org/resource/Gastão_Vidigal,http://pt.dbpedia.org/resource/Gastão_Vidigal_(São_Paulo),http://www.wikidata.org/entity/Q1760507
SP,Gavião Peixoto,3516853,http://dbpedia.org/resource/Gavião_Peixoto,http://pt.dbpedia.org/resource/Gavião_Peixoto,http://www.wikidata.org/entity/Q673597
SP,General Salgado,3516903,http://dbpedia.org/resource/General_Salgado,http://pt.dbpedia.org/resource/General_Salgado,http://www.wikidata.org/entity/Q1649675
SP,Getulina,3517000,http://dbpedia.org/resource/Getulina,http://pt.dbpedia.org/resource/Getulina,http://www.wikidata.org/entity/Q390022
SP,Glicério,3517109,http://dbpedia.org/resource/Glicério,http://pt.dbpedia.org/resource/Glicério_(São_Paulo),http://www.wikidata.org/entity/Q1649685
SP,Guaimbê,3517307,http://dbpedia.org/resource/Guaimbê,http://pt.dbpedia.org/resource/Guaimbê,http://www.wikidata.org/entity/Q1759791
SP,Guaiçara,3517208,http://dbpedia.org/resource/Guaiçara,http://pt.dbpedia.org/resource/Guaiçara,http://www.wikidata.org/entity/Q1759801
SP,Guapiara,3517604,http://dbpedia.org/resource/Guapiara,http://pt.dbpedia.org/resource/Guapiara,http://www.wikidata.org/entity/Q1798851
SP,Guapiaçu,3517505,http://dbpedia.org/resource/Guapiaçu,http://pt.dbpedia.org/resource/Guapiaçu,http://www.wikidata.org/entity/Q1649865
SP,Guaraci,3517901,"http://dbpedia.org/resource/Guaraci,_São_Paulo",http://pt.dbpedia.org/resource/Guaraci_(São_Paulo),http://www.wikidata.org/entity/Q986503
SP,Guarani d'Oeste,3518008,http://dbpedia.org/resource/Guarani_d'Oeste,http://pt.dbpedia.org/resource/Guarani_d'Oeste,http://www.wikidata.org/entity/Q1649834
SP,Guarantã,3518107,http://dbpedia.org/resource/Guarantã,http://pt.dbpedia.org/resource/Guarantã_(São_Paulo),http://www.wikidata.org/entity/Q1649691
SP,Guararapes,3518206,http://dbpedia.org/resource/Guararapes,http://pt.dbpedia.org/resource/Guararapes,http://www.wikidata.org/entity/Q739292
SP,Guararema,3518305,,,
SP,Guaratinguetá,3518404,http://dbpedia.org/resource/Guaratinguetá,http://pt.dbpedia.org/resource/Guaratinguetá,http://www.wikidata.org/entity/Q905157
SP,Guaraçaí,3517802,http://dbpedia.org/resource/Guaraçaí,http://pt.dbpedia.org/resource/Guaraçaí_(São_Paulo),http://www.wikidata.org/entity/Q1750066
SP,Guareí,3518503,http://dbpedia.org/resource/Guareí,http://pt.dbpedia.org/resource/Guareí,http://www.wikidata.org/entity/Q1798860
SP,Guariba,3518602,http://dbpedia.org/resource/Guariba,http://pt.dbpedia.org/resource/Guariba_(São_Paulo),http://www.wikidata.org/entity/Q1759773
SP,Guarujá,3518701,http://dbpedia.org/resource/Guarujá,http://pt.dbpedia.org/resource/Guarujá,http://www.wikidata.org/entity/Q271374
SP,Guarulhos,3518800,,,
SP,Guará,3517703,http://dbpedia.org/resource/Guará,http://pt.dbpedia.org/resource/Guará_(São_Paulo),http://www.wikidata.org/entity/Q985569
SP,Guatapará,3518859,http://dbpedia.org/resource/Guatapará,http://pt.dbpedia.org/resource/Guatapará,http://www.wikidata.org/entity/Q1795651
SP,Guaíra,3517406,"http://dbpedia.org/resource/Guaíra,_São_Paulo",http://pt.dbpedia.org/resource/Guaíra_(São_Paulo),http://www.wikidata.org/entity/Q2013622
SP,Guzolândia,3518909,http://dbpedia.org/resource/Guzolândia,http://pt.dbpedia.org/resource/Guzolândia,http://www.wikidata.org/entity/Q1648425
SP,Gália,3516606,http://dbpedia.org/resource/Gália,http://pt.dbpedia.org/resource/Gália_(São_Paulo),http://www.wikidata.org/entity/Q1795526
SP,Herculândia,3519006,http://dbpedia.org/resource/Herculândia,http://pt.dbpedia.org/resource/Herculândia,http://www.wikidata.org/entity/Q1759097
SP,Holambra,3519055,http://dbpedia.org/resource/Holambra,http://pt.dbpedia.org/resource/Holambra,http://www.wikidata.org/entity/Q1638389
SP,Hortolândia,3519071,http://dbpedia.org/resource/Hortolândia,http://pt.dbpedia.org/resource/Hortolândia,http://www.wikidata.org/entity/Q952617
SP,Iacanga,3519105,http://dbpedia.org/resource/Iacanga,http://pt.dbpedia.org/resource/Iacanga,http://www.wikidata.org/entity/Q1648361
SP,Iacri,3519204,http://dbpedia.org/resource/Iacri,http://pt.dbpedia.org/resource/Iacri,http://www.wikidata.org/entity/Q1759390
SP,Iaras,3519253,http://dbpedia.org/resource/Iaras,http://pt.dbpedia.org/resource/Iaras,http://www.wikidata.org/entity/Q1648366
SP,Ibaté,3519303,http://dbpedia.org/resource/Ibaté,http://pt.dbpedia.org/resource/Ibaté,http://www.wikidata.org/entity/Q1760989
SP,Ibirarema,3519501,http://dbpedia.org/resource/Ibirarema,http://pt.dbpedia.org/resource/Ibirarema,http://www.wikidata.org/entity/Q1760903
SP,Ibirá,3519402,http://dbpedia.org/resource/Ibirá,http://pt.dbpedia.org/resource/Ibirá,http://www.wikidata.org/entity/Q1751341
SP,Ibitinga,3519600,http://dbpedia.org/resource/Ibitinga,http://pt.dbpedia.org/resource/Ibitinga,http://www.wikidata.org/entity/Q1649661
SP,Ibiúna,3519709,http://dbpedia.org/resource/Ibiúna,http://pt.dbpedia.org/resource/Ibiúna,http://www.wikidata.org/entity/Q1795639
SP,Icém,3519808,http://dbpedia.org/resource/Icém,http://pt.dbpedia.org/resource/Icém,http://www.wikidata.org/entity/Q967899
SP,Iepê,3519907,http://dbpedia.org/resource/Iepê,http://pt.dbpedia.org/resource/Iepê,http://www.wikidata.org/entity/Q1760911
SP,Igarapava,3520103,http://dbpedia.org/resource/Igarapava,http://pt.dbpedia.org/resource/Igarapava,http://www.wikidata.org/entity/Q578124
SP,Igaratá,3520202,http://dbpedia.org/resource/Igaratá,http://pt.dbpedia.org/resource/Igaratá,http://www.wikidata.org/entity/Q1759478
SP,Igaraçu do Tietê,3520004,http://dbpedia.org/resource/Igaraçu_do_Tietê,http://pt.dbpedia.org/resource/Igaraçu_do_Tietê,http://www.wikidata.org/entity/Q1120318
SP,Iguape,3520301,http://dbpedia.org/resource/Iguape,http://pt.dbpedia.org/resource/Iguape,http://www.wikidata.org/entity/Q1646941
SP,Ilha Comprida,3520426,http://dbpedia.org/resource/Ilha_Comprida,http://pt.dbpedia.org/resource/Ilha_Comprida,http://www.wikidata.org/entity/Q1645056
SP,Ilha Solteira,3520442,http://dbpedia.org/resource/Ilha_Solteira,http://pt.dbpedia.org/resource/Ilha_Solteira,http://www.wikidata.org/entity/Q1649828
SP,Ilhabela,3520400,http://dbpedia.org/resource/Ilhabela,http://pt.dbpedia.org/resource/Ilhabela,http://www.wikidata.org/entity/Q945061
SP,Indaiatuba,3520509,http://dbpedia.org/resource/Indaiatuba,http://pt.dbpedia.org/resource/Indaiatuba,http://www.wikidata.org/entity/Q616650
SP,Indiana,3520608,"http://dbpedia.org/resource/Indiana,_São_Paulo",http://pt.dbpedia.org/resource/Indiana_(São_Paulo),http://www.wikidata.org/entity/Q2287960
SP,Indiaporã,3520707,http://dbpedia.org/resource/Indiaporã,http://pt.dbpedia.org/resource/Indiaporã,http://www.wikidata.org/entity/Q1649876
SP,Inúbia Paulista,3520806,http://dbpedia.org/resource/Inúbia_Paulista,http://pt.dbpedia.org/resource/Inúbia_Paulista,http://www.wikidata.org/entity/Q1761742
SP,Ipaussu,3520905,http://dbpedia.org/resource/Ipaussu,http://pt.dbpedia.org/resource/Ipaussu,http://www.wikidata.org/entity/Q1648200
SP,Iperó,3521002,http://dbpedia.org/resource/Iperó,http://pt.dbpedia.org/resource/Iperó,http://www.wikidata.org/entity/Q1760282
SP,Ipeúna,3521101,http://dbpedia.org/resource/Ipeúna,http://pt.dbpedia.org/resource/Ipeúna,http://www.wikidata.org/entity/Q1648184
SP,Ipiguá,3521150,,http://pt.dbpedia.org/resource/Ipiguá,http://www.wikidata.org/entity/Q1648118
SP,Iporanga,3521200,http://dbpedia.org/resource/Iporanga,http://pt.dbpedia.org/resource/Iporanga,http://www.wikidata.org/entity/Q593535
SP,Ipuã,3521309,http://dbpedia.org/resource/Ipuã,http://pt.dbpedia.org/resource/Ipuã,http://www.wikidata.org/entity/Q1759394
SP,Iracemápolis,3521408,http://dbpedia.org/resource/Iracemápolis,http://pt.dbpedia.org/resource/Iracemápolis,http://www.wikidata.org/entity/Q733787
SP,Irapuru,3521606,http://dbpedia.org/resource/Irapuru,http://pt.dbpedia.org/resource/Irapuru_(São_Paulo),http://www.wikidata.org/entity/Q748218
SP,Irapuã,3521507,http://dbpedia.org/resource/Irapuã,http://pt.dbpedia.org/resource/Irapuã_(São_Paulo),http://www.wikidata.org/entity/Q1800682
SP,Itaberá,3521705,http://dbpedia.org/resource/Itaberá,http://pt.dbpedia.org/resource/Itaberá,http://www.wikidata.org/entity/Q920242
SP,Itajobi,3521903,http://dbpedia.org/resource/Itajobi,http://pt.dbpedia.org/resource/Itajobi,http://www.wikidata.org/entity/Q1759769
SP,Itaju,3522000,http://dbpedia.org/resource/Itaju,http://pt.dbpedia.org/resource/Itaju,http://www.wikidata.org/entity/Q926176
SP,Itanhaém,3522109,http://dbpedia.org/resource/Itanhaém,,
SP,Itaoca,3522158,http://dbpedia.org/resource/Itaoca,http://pt.dbpedia.org/resource/Itaoca,http://www.wikidata.org/entity/Q1760856
SP,Itapecerica da Serra,3522208,,,
SP,Itapetininga,3522307,http://dbpedia.org/resource/Itapetininga,http://pt.dbpedia.org/resource/Itapetininga,http://www.wikidata.org/entity/Q942071
SP,Itapeva,3522406,"http://dbpedia.org/resource/Itapeva,_São_Paulo",http://pt.dbpedia.org/resource/Itapeva_(São_Paulo),http://www.wikidata.org/entity/Q1808590
SP,Itapevi,3522505,,,
SP,Itapira,3522604,http://dbpedia.org/resource/Itapira,http://pt.dbpedia.org/resource/Itapira,http://www.wikidata.org/entity/Q1760028
SP,Itapirapuã Paulista,3522653,http://dbpedia.org/resource/Itapirapuã_Paulista,http://pt.dbpedia.org/resource/Itapirapuã_Paulista,http://www.wikidata.org/entity/Q1761081
SP,Itaporanga,3522802,"http://dbpedia.org/resource/Itaporanga,_São_Paulo",http://pt.dbpedia.org/resource/Itaporanga_(São_Paulo),http://www.wikidata.org/entity/Q1808177
SP,Itapura,3523008,http://dbpedia.org/resource/Itapura,http://pt.dbpedia.org/resource/Itapura,http://www.wikidata.org/entity/Q1649848
SP,Itapuí,3522901,http://dbpedia.org/resource/Itapuí,http://pt.dbpedia.org/resource/Itapuí,http://www.wikidata.org/entity/Q1759716
SP,Itaquaquecetuba,3523107,,,
SP,Itararé,3523206,http://dbpedia.org/resource/Itararé,http://pt.dbpedia.org/resource/Itararé,http://www.wikidata.org/entity/Q985581
SP,Itariri,3523305,http://dbpedia.org/resource/Itariri,http://pt.dbpedia.org/resource/Itariri,http://www.wikidata.org/entity/Q579753
SP,Itatiba,3523404,http://dbpedia.org/resource/Itatiba,http://pt.dbpedia.org/resource/Itatiba,http://www.wikidata.org/entity/Q773065
SP,Itatinga,3523503,http://dbpedia.org/resource/Itatinga,http://pt.dbpedia.org/resource/Itatinga,http://www.wikidata.org/entity/Q1648194
SP,Itaí,3521804,http://dbpedia.org/resource/Itaí,http://pt.dbpedia.org/resource/Itaí,http://www.wikidata.org/entity/Q1648305
SP,Itirapina,3523602,http://dbpedia.org/resource/Itirapina,http://pt.dbpedia.org/resource/Itirapina,http://www.wikidata.org/entity/Q1759703
SP,Itirapuã,3523701,http://dbpedia.org/resource/Itirapuã,http://pt.dbpedia.org/resource/Itirapuã,http://www.wikidata.org/entity/Q1760228
SP,Itobi,3523800,http://dbpedia.org/resource/Itobi,http://pt.dbpedia.org/resource/Itobi,http://www.wikidata.org/entity/Q1648420
SP,Itu,3523909,"http://dbpedia.org/resource/Itu,_São_Paulo",http://pt.dbpedia.org/resource/Itu,http://www.wikidata.org/entity/Q957653
SP,Itupeva,3524006,http://dbpedia.org/resource/Itupeva,http://pt.dbpedia.org/resource/Itupeva,http://www.wikidata.org/entity/Q734333
SP,Ituverava,3524105,http://dbpedia.org/resource/Ituverava,http://pt.dbpedia.org/resource/Ituverava,http://www.wikidata.org/entity/Q1649852
SP,Itápolis,3522703,http://dbpedia.org/resource/Itápolis,http://pt.dbpedia.org/resource/Itápolis,http://www.wikidata.org/entity/Q745307
SP,Jaborandi,3524204,"http://dbpedia.org/resource/Jaborandi,_São_Paulo",http://pt.dbpedia.org/resource/Jaborandi_(São_Paulo),http://www.wikidata.org/entity/Q1808261
SP,Jaboticabal,3524303,http://dbpedia.org/resource/Jaboticabal,http://pt.dbpedia.org/resource/Jaboticabal,http://www.wikidata.org/entity/Q938162
SP,Jacareí,3524402,http://dbpedia.org/resource/Jacareí,http://pt.dbpedia.org/resource/Jacareí,http://www.wikidata.org/entity/Q655363
SP,Jaci,3524501,"http://dbpedia.org/resource/Jaci,_São_Paulo",http://pt.dbpedia.org/resource/Jaci_(São_Paulo),http://www.wikidata.org/entity/Q1760848
SP,Jacupiranga,3524600,http://dbpedia.org/resource/Jacupiranga,http://pt.dbpedia.org/resource/Jacupiranga,http://www.wikidata.org/entity/Q985506
SP,Jaguariúna,3524709,http://dbpedia.org/resource/Jaguariúna,http://pt.dbpedia.org/resource/Jaguariúna,http://www.wikidata.org/entity/Q1645067
SP,Jales,3524808,http://dbpedia.org/resource/Jales,http://pt.dbpedia.org/resource/Jales,http://www.wikidata.org/entity/Q1649949
SP,Jambeiro,3524907,http://dbpedia.org/resource/Jambeiro,http://pt.dbpedia.org/resource/Jambeiro_(São_Paulo),http://www.wikidata.org/entity/Q1759377
SP,Jandira,3525003,,,
SP,Jardinópolis,3525102,"http://dbpedia.org/resource/Jardinópolis,_São_Paulo",http://pt.dbpedia.org/resource/Jardinópolis_(São_Paulo),http://www.wikidata.org/entity/Q1798789
SP,Jarinu,3525201,http://dbpedia.org/resource/Jarinu,http://pt.dbpedia.org/resource/Jarinu,http://www.wikidata.org/entity/Q639848
SP,Jaú,3525300,http://dbpedia.org/resource/Jaú,http://pt.dbpedia.org/resource/Jaú,http://www.wikidata.org/entity/Q1759235
SP,Jeriquara,3525409,http://dbpedia.org/resource/Jeriquara,http://pt.dbpedia.org/resource/Jeriquara,http://www.wikidata.org/entity/Q550446
SP,Joanópolis,3525508,http://dbpedia.org/resource/Joanópolis,http://pt.dbpedia.org/resource/Joanópolis,http://www.wikidata.org/entity/Q1760327
